customer_id,first_name,last_name,email,city,account_type,signup_date,credit_score,annual_income,is_active
CUST_08921,Harriet,Bell,mitchell14@example.net,Port Tomshire,current,2024-06-09,824,66785.56,True
CUST_08922,Mark,Clements,kevindavidson@example.com,New Molly,savings,2024-10-29,479,6528.14,True
CUST_08923,Dean,Davies,paul26@example.net,South Paulamouth,savings,2022-04-21,669,38970.14,True
CUST_08924,Roger,Kelly,josephine00@example.com,Bishopland,current,2023-12-09,694,71542.17,True
CUST_08925,Georgia,Waters,ashley70@example.org,Birchfort,current,2021-05-02,795,83968.51,True
CUST_08926,Sam,Smith,samuel67@example.org,Lake Nicholas,current,2021-11-15,712,41404.65,True
CUST_08927,Shane,Williams,eileen12@example.org,West Lindamouth,current,2022-04-28,663,17964.05,True
CUST_08928,Kathleen,Miller,ghutchinson@example.net,Aimeetown,current,2022-03-30,526,30196.15,True
CUST_08929,Christine,Jones,kingdouglas@example.com,Liamborough,current,2022-04-06,542,27115.23,False
CUST_08930,Gavin,Young,camerontalbot@example.com,Craigmouth,savings,2022-07-03,503,73897.97,True
CUST_08931,Barry,Taylor,jade06@example.org,Sharpberg,premium,2023-07-10,456,78255.55,True
CUST_08932,Jamie,Coleman,dyoung@example.org,Jackborough,current,2025-02-09,563,71021.93,True
CUST_08933,Thomas,Watson,xcole@example.net,Port Megan,current,2023-05-24,828,44000.62,True
CUST_08934,Nigel,Gordon,nelsonemily@example.net,West Brendaborough,premium,2025-01-14,845,43862.28,True
CUST_08935,Sean,Pope,chloefarmer@example.com,Nicoletown,current,2023-05-14,446,57027.13,True
CUST_08936,Teresa,Wallace,oclayton@example.com,Mohamedfort,current,2025-03-01,464,22219.39,True
CUST_08937,Mandy,Williams,evansabdul@example.net,Andrewport,premium,2023-05-24,849,25288.43,False
CUST_08938,Ian,Walker,ukhan@example.net,New Darrenburgh,savings,2021-10-05,497,20472.91,True
CUST_08939,Donald,Reed,barry55@example.com,Deanmouth,current,2023-09-26,673,24132.57,True
CUST_08940,Bethan,Ward,lorraine62@example.net,Port Denise,savings,2021-07-13,713,30804.41,True
CUST_08941,Mary,Ryan,sbaker@example.com,Thomasbury,current,2023-12-14,679,50354.4,False
CUST_08942,Shannon,Stevens,brian79@example.net,East Aimeeland,current,2024-11-27,315,39481.21,True
CUST_08943,Clifford,Price,teresa86@example.net,East Charlotte,current,2023-05-17,411,45138.49,True
CUST_08944,Vanessa,Roberts,pearcepeter@example.net,Dorothymouth,savings,2025-07-18,806,26531.42,True
CUST_08945,John,Gregory,antony99@example.com,O'Connorside,current,2024-08-18,339,32792.0,True
CUST_08946,Harry,Fletcher,arthurthompson@example.net,Howardborough,savings,2024-09-30,815,41660.67,False
CUST_08947,Mark,Hill,opatel@example.com,Armstrongtown,current,2021-09-03,796,42937.44,True
CUST_08948,Luke,Pratt,leebegum@example.org,Lake Beth,savings,2025-04-28,633,34619.49,True
CUST_08949,Terry,Duncan,alice90@example.net,South Leslieside,current,2024-07-09,823,46743.94,True
CUST_08950,Charlotte,Jones,donald44@example.com,Jemmashire,current,2021-05-03,713,39964.49,True
CUST_08951,Melanie,Brown,bellbruce@example.org,Clareborough,current,2023-09-14,313,10279.84,True
CUST_08952,Beth,Henderson,owilkinson@example.com,New Martin,current,2025-01-05,498,58901.52,False
CUST_08953,Arthur,Taylor,martinlynne@example.org,Port Gareth,premium,2023-06-27,591,6606.49,True
CUST_08954,Gordon,Dobson,rossperry@example.com,Dylanmouth,current,2023-12-24,834,19056.09,True
CUST_08955,Michelle,Begum,saramoore@example.net,Josephinefurt,current,2021-04-09,674,46976.48,False
CUST_08956,James,Richards,deborahedwards@example.net,Joanport,current,2024-09-21,839,29244.83,True
CUST_08957,Dawn,Taylor,yholland@example.com,South Rachel,current,2024-04-16,598,27979.71,True
CUST_08958,Gordon,Stokes,mitchelljacqueline@example.net,Allenport,savings,2024-08-15,767,286.85,True
CUST_08959,Max,Bradshaw,warnernathan@example.org,Shaunland,current,2024-03-01,591,9851.53,True
CUST_08960,Joan,Carr,anne77@example.com,Francesfort,current,2025-06-06,763,51220.78,True
CUST_08961,Carol,Lynch,michellewhite@example.org,Helenhaven,current,2022-10-06,782,37064.93,True
CUST_08962,Zoe,Houghton,kimberley23@example.org,West Ronald,savings,2024-03-22,502,61884.17,True
CUST_08963,Jordan,Stevens,owentoby@example.org,Ballbury,current,2025-08-22,715,40507.76,True
CUST_08964,Jacob,Brown,christopherpalmer@example.net,Harriethaven,savings,2022-12-27,406,13049.85,True
CUST_08965,Elliott,Clayton,rhysrichards@example.com,Palmerburgh,current,2025-09-02,828,34402.91,True
CUST_08966,Conor,Moore,emma79@example.com,West Garrybury,savings,2025-06-19,590,31898.91,True
CUST_08967,James,Hughes,robsonkirsty@example.net,West Lee,current,2024-07-19,610,96002.58,True
CUST_08968,Sarah,Green,harrietking@example.com,Bradshawport,current,2023-02-28,482,37745.25,True
CUST_08969,Peter,Walker,elliottellis@example.com,New Georgeview,current,2023-01-21,668,9087.74,False
CUST_08970,Lisa,Humphries,gareth60@example.com,Fitzgeraldbury,current,2025-04-13,459,20416.58,True
CUST_08971,Katie,Howard,matthew42@example.net,North Ruthport,current,2025-10-09,583,64553.18,True
CUST_08972,Donna,Burke,natasha06@example.net,North Bethanview,current,2022-12-08,397,42658.89,True
CUST_08973,Jacqueline,Hyde,rossnorris@example.org,West Rachaelland,current,2023-09-10,386,17247.95,True
CUST_08974,Paul,Bates,norman37@example.com,Fieldville,current,2024-03-24,729,22040.14,True
CUST_08975,Dylan,Robinson,rnorman@example.org,East Patricia,current,2024-07-06,395,78709.84,False
CUST_08976,Gordon,Hill,glenn64@example.net,Gailfort,savings,2025-03-06,631,78615.24,True
CUST_08977,Kieran,Jones,evansdarren@example.com,Lake Elliot,current,2024-08-31,351,88395.41,True
CUST_08978,Keith,Glover,quinnvanessa@example.com,Gregorychester,current,2024-07-26,576,51282.32,True
CUST_08979,Jasmine,Buckley,jakeday@example.com,Youngstad,savings,2022-02-13,493,24988.95,False
CUST_08980,Louise,Sullivan,gloverabbie@example.org,Margarethaven,current,2021-11-24,458,20930.95,True
CUST_08981,Chelsea,Greenwood,rsavage@example.net,West Stewart,savings,2024-12-15,609,11166.9,False
CUST_08982,Clive,Mills,higginsryan@example.org,New Terencetown,savings,2022-09-26,365,43902.98,False
CUST_08983,Bernard,Walsh,trevor01@example.org,Lynnchester,current,2025-02-27,562,48590.47,True
CUST_08984,Clifford,Pope,gphillips@example.org,Lindaburgh,current,2025-10-09,514,81978.77,True
CUST_08985,Rachael,Ward,psingh@example.org,Port Katherine,current,2023-12-01,782,49610.67,True
CUST_08986,Amy,Tucker,steven87@example.com,Port Leahville,current,2024-06-07,314,29506.32,True
CUST_08987,Catherine,Baker,geraldinedickinson@example.net,Sheilastad,current,2022-11-07,617,45752.19,True
CUST_08988,Chloe,Richards,katherine41@example.net,Alexandrahaven,savings,2023-08-01,380,38115.94,True
CUST_08989,Teresa,Jones,keithwilson@example.com,South Sambury,current,2025-04-13,735,42679.08,True
CUST_08990,Debra,Johnson,bernard81@example.com,Porterville,current,2021-04-03,586,63572.11,True
CUST_08991,Vincent,Richards,sylviageorge@example.com,Lake Jodie,current,2021-06-24,485,46755.0,False
CUST_08992,Lucy,Brennan,bkirk@example.com,East Jean,current,2024-12-13,765,20668.35,True
CUST_08993,Nathan,Thompson,hunterkyle@example.com,Catherinetown,current,2025-10-09,382,71893.5,True
CUST_08994,Yvonne,Booth,amanda30@example.com,East Carolchester,savings,2025-08-03,624,59487.14,True
CUST_08995,Andrea,McLean,alicebond@example.org,Wrightmouth,current,2021-03-07,718,21450.43,True
CUST_08996,Vincent,Higgins,ghall@example.com,North Mariefort,current,2021-07-31,844,54258.49,True
CUST_08997,Kerry,Baxter,dobsonbilly@example.org,West Garyhaven,savings,2021-05-20,361,12846.49,True
CUST_08998,Justin,Carr,vhiggins@example.org,Lake Kevin,current,2025-10-14,416,45858.81,True
CUST_08999,Dale,Cameron,naomi19@example.com,Harrisonstad,savings,2022-02-04,303,65385.35,True
CUST_09000,David,Lee,zoe61@example.com,Port Carlshire,savings,2021-12-25,528,36188.38,False
CUST_09001,Alice,May,karllewis@example.net,Lake Jessicashire,savings,2022-04-26,399,33506.3,True
CUST_09002,Ellie,Jones,grace93@example.org,Helenstad,savings,2025-08-14,803,80896.31,True
CUST_09003,Sharon,Glover,leighrichards@example.org,Wongfurt,current,2025-05-05,510,30448.96,True
CUST_09004,Kelly,Parsons,emily97@example.com,South Hilaryborough,premium,2023-04-02,556,18807.65,True
CUST_09005,Jean,Martin,rwilson@example.org,North Charles,savings,2025-12-30,362,64354.53,True
CUST_09006,Danny,Kirby,harrisonmax@example.com,Williamsshire,savings,2024-05-12,352,43662.17,True
CUST_09007,Chelsea,Clarke,nicolehussain@example.net,Hussainside,savings,2025-06-28,337,21408.86,True
CUST_09008,Emma,Kelly,gallagherglen@example.net,Port Robert,current,2023-02-22,352,62037.3,False
CUST_09009,Billy,Wood,gibbsmartin@example.org,Lake Lydiamouth,current,2022-01-29,751,64065.83,True
CUST_09010,Donald,Martin,newmansylvia@example.org,Marshallview,current,2023-09-20,436,55420.8,True
CUST_09011,Darren,Harrison,darren05@example.net,Henryside,savings,2024-04-09,671,29778.02,True
CUST_09012,Joanna,Thomas,hpearson@example.net,Lake Johnbury,premium,2025-06-01,562,13443.02,True
CUST_09013,Leslie,Wood,mandy69@example.org,Tylerside,savings,2023-02-07,738,45526.83,True
CUST_09014,Harriet,Dixon,bthompson@example.com,Harrisstad,current,2022-01-28,784,48769.58,True
CUST_09015,Jade,Chandler,parsonsangela@example.com,North Karl,current,2025-09-09,391,31013.62,True
CUST_09016,Iain,Wilson,flynnjacob@example.org,Paynemouth,savings,2021-06-08,614,31418.91,True
CUST_09017,Jamie,Howe,jonathanwalker@example.net,Watkinsborough,savings,2024-09-22,537,42038.83,True
CUST_09018,Frances,Taylor,pickeringgrace@example.org,Port Andrewtown,current,2022-05-21,408,54297.5,False
CUST_09019,Angela,Williams,jordan06@example.org,Jonesland,savings,2021-07-22,477,32660.42,True
CUST_09020,Lucy,Evans,vanessa08@example.net,Pagetown,current,2023-12-16,390,47301.92,True
CUST_09021,Leslie,Iqbal,elizabeth65@example.org,Lake Allan,current,2022-07-13,638,36646.86,False
CUST_09022,Eleanor,Burton,martyn01@example.com,Abdulfort,current,2024-08-25,816,27530.5,False
CUST_09023,Mark,Lewis,jackturner@example.net,South Glenview,current,2021-07-07,483,25801.75,True
CUST_09024,Andrew,Mitchell,elliottalexandra@example.net,Bethmouth,current,2023-09-04,437,49406.45,True
CUST_09025,Danny,Miller,watkinsfiona@example.org,Bartlettfurt,current,2024-04-17,327,59925.55,True
CUST_09026,Patricia,Hussain,matthew49@example.org,Davidsonborough,savings,2023-03-01,566,63015.82,True
CUST_09027,Mandy,Henderson,hollie07@example.net,Jarviston,current,2023-12-28,406,74745.59,False
CUST_09028,Ronald,Brown,clivetaylor@example.com,Hillburgh,current,2024-10-22,346,62463.11,False
CUST_09029,Barbara,Adams,harrietowen@example.net,Chapmanshire,current,2026-02-22,667,12738.44,True
CUST_09030,Russell,Atkinson,annwelch@example.net,Marianshire,savings,2025-12-05,571,36104.75,True
CUST_09031,Victor,Kelly,frobinson@example.net,Port Jemma,current,2025-11-20,365,42469.49,False
CUST_09032,Diana,Griffiths,rosstracey@example.org,West Bethanchester,current,2023-04-27,768,82051.01,True
CUST_09033,Francesca,Simpson,daviesjennifer@example.com,South Sylviamouth,current,2022-03-25,630,33678.11,True
CUST_09034,Jack,Herbert,alexandra97@example.org,Donaldtown,premium,2023-05-21,829,51105.7,True
CUST_09035,Jacob,Sinclair,rosemaryphillips@example.org,Lake Kerry,current,2022-02-18,737,58633.21,True
CUST_09036,Stanley,Armstrong,abdul07@example.com,South Maria,savings,2021-09-05,316,92607.75,True
CUST_09037,Jacob,Norman,milleremily@example.net,Dennisside,current,2025-03-15,765,54489.65,True
CUST_09038,Jay,Lord,gordon83@example.com,Ameliaville,current,2025-05-10,824,76022.45,False
CUST_09039,Lorraine,Thornton,ujones@example.net,Jonesfurt,savings,2021-04-23,719,54980.75,True
CUST_09040,Ann,Gough,perrycharlie@example.org,Joycefurt,current,2025-02-24,343,54112.95,True
CUST_09041,Diana,Knowles,hallalexander@example.org,Deborahborough,premium,2021-03-31,676,40513.95,True
CUST_09042,Antony,Forster,dawsontimothy@example.net,Glennhaven,savings,2025-04-09,361,41249.78,True
CUST_09043,Graham,Stewart,hammondduncan@example.org,West Shannon,premium,2023-02-20,711,51366.82,True
CUST_09044,Janice,Watts,shannon44@example.com,Chapmanhaven,current,2025-10-17,498,94229.87,True
CUST_09045,Lisa,Spencer,gail99@example.net,Brownberg,current,2025-04-24,335,42244.28,True
CUST_09046,Paige,Hobbs,jessicahenderson@example.net,South Leah,current,2022-09-04,311,28287.98,False
CUST_09047,Nathan,Brooks,umartin@example.com,Louisside,current,2024-04-14,382,34067.25,True
CUST_09048,Kelly,Warner,powerjacob@example.com,Suzanneborough,savings,2022-07-29,710,25502.46,False
CUST_09049,Aaron,Griffiths,morganstephen@example.org,Shepherdbury,current,2022-02-10,555,35996.1,False
CUST_09050,Geraldine,Gilbert,gillianwilkinson@example.net,New Kerrychester,current,2022-01-14,751,64059.63,True
CUST_09051,Katie,Jones,jjones@example.com,East Barry,current,2023-10-08,300,33508.01,False
CUST_09052,Marc,Horton,xmcdonald@example.org,Lake Bethanyville,savings,2023-09-08,813,42077.1,True
CUST_09053,Albert,Bull,roywilson@example.org,Pearsonland,current,2023-06-07,418,63152.24,True
CUST_09054,Hazel,Jones,carterjanice@example.net,New Harryland,current,2025-11-01,765,28515.55,True
CUST_09055,Reece,Powell,jasonhughes@example.org,Anthonyhaven,savings,2023-01-29,817,61595.82,False
CUST_09056,Ellie,Nolan,richardhumphreys@example.org,South George,premium,2023-05-18,636,25565.45,True
CUST_09057,Lynn,Adams,kingaimee@example.org,Potterberg,current,2023-10-31,809,24006.52,True
CUST_09058,Allan,Booth,denise38@example.com,Rossshire,current,2022-08-26,669,36065.46,False
CUST_09059,Ryan,Smith,judith84@example.org,Jonesshire,current,2023-03-26,710,52124.66,True
CUST_09060,Margaret,Stevens,plloyd@example.org,West Jonathan,savings,2025-12-22,731,46123.35,True
CUST_09061,Hugh,Bailey,joshuarowley@example.net,Henrystad,savings,2023-03-08,495,75002.18,True
CUST_09062,Elizabeth,Mitchell,thompsonsam@example.net,New Rachael,current,2023-11-26,704,26075.42,True
CUST_09063,Paul,Hale,mauricelong@example.net,East Jade,savings,2024-12-04,791,41453.86,True
CUST_09064,Jack,Fraser,shawjean@example.org,Lake Mandy,savings,2022-04-26,780,23281.97,True
CUST_09065,Barbara,Wilson,susan52@example.org,Alexville,savings,2024-11-11,528,70879.91,True
CUST_09066,Sheila,Brown,marc34@example.com,North Elliott,current,2023-05-31,412,53470.07,True
CUST_09067,Joshua,Edwards,ascott@example.com,Bennettfurt,savings,2021-07-22,484,40510.36,False
CUST_09068,Karl,Wheeler,anne12@example.com,Annashire,current,2025-12-10,504,64760.99,True
CUST_09069,Rosemary,Evans,pagegemma@example.org,New Arthurland,current,2022-12-16,837,11334.41,True
CUST_09070,Clive,Hope,joneskate@example.com,West Billymouth,current,2021-04-11,691,52582.99,True
CUST_09071,Diana,Slater,jacqueline50@example.net,South Simon,current,2024-10-03,432,40633.92,True
CUST_09072,Carol,Williams,lindsey05@example.org,Taylormouth,current,2025-08-04,541,58329.28,True
CUST_09073,Kieran,Day,hross@example.org,New Ericville,premium,2023-06-02,750,66518.68,True
CUST_09074,Dominic,O'Neill,sallymason@example.org,North Mathewland,savings,2022-08-22,518,47915.17,False
CUST_09075,Brenda,Wilkins,valeriespencer@example.net,East Kayleigh,current,2022-04-23,604,38809.93,True
CUST_09076,Megan,Simpson,victoriakelly@example.net,Gouldfort,savings,2024-04-01,508,41127.45,True
CUST_09077,Grace,Doyle,browncarly@example.com,East Tobybury,premium,2022-05-01,613,77786.79,False
CUST_09078,Stacey,Nolan,jayne16@example.com,East Maxstad,current,2021-04-11,378,49434.61,False
CUST_09079,Hollie,Hughes,manningalexandra@example.net,Annaville,savings,2021-08-14,427,69204.91,True
CUST_09080,Jake,Smith,harrisonfrancesca@example.net,Dorothystad,savings,2023-12-25,687,62893.72,True
CUST_09081,Dean,Taylor,dkerr@example.com,Vincentburgh,premium,2025-05-13,529,75190.94,True
CUST_09082,Jay,Forster,alexander64@example.org,Lake Louishaven,current,2024-04-08,350,53682.54,True
CUST_09083,Dean,Young,lwright@example.org,West Elliot,savings,2024-09-15,704,45404.97,True
CUST_09084,Samantha,Phillips,edwardsemily@example.com,Cameronshire,current,2025-07-19,557,53225.78,True
CUST_09085,Simon,Parker,spencerjack@example.net,Daviesstad,savings,2025-02-13,687,36029.76,False
CUST_09086,Robin,Fraser,cgriffiths@example.com,West Amy,current,2022-08-22,577,55562.23,True
CUST_09087,Chloe,Booth,conorbuckley@example.com,Michaelberg,current,2023-10-25,774,57698.81,False
CUST_09088,Judith,Browne,dmartin@example.com,Williamsborough,premium,2024-12-08,435,70085.58,True
CUST_09089,Michelle,Hammond,obriendylan@example.net,Jordanshire,current,2022-07-08,744,58741.59,True
CUST_09090,Karl,Kirk,johnsonbilly@example.org,West Jennifer,current,2023-01-18,683,21775.72,True
CUST_09091,Chelsea,Kennedy,debrahart@example.org,East Howard,savings,2023-02-24,622,22387.76,True
CUST_09092,Shaun,Thompson,louis45@example.net,East Bernard,current,2021-05-18,333,19209.67,True
CUST_09093,Linda,Hall,ygrant@example.com,Smithhaven,savings,2023-06-19,776,21907.66,True
CUST_09094,Lynne,Sullivan,bethwatkins@example.org,Griffithsstad,current,2025-11-28,621,21021.48,False
CUST_09095,Geoffrey,Hughes,pauline85@example.net,Jeanshire,current,2024-07-26,714,-1328.9,False
CUST_09096,Olivia,Richardson,marcusnicholls@example.com,Priceborough,premium,2025-02-04,532,57457.23,True
CUST_09097,Mathew,Jones,tomlinsonolivia@example.net,Elliotttown,current,2023-11-09,691,36337.46,True
CUST_09098,Shane,Collins,bateskaren@example.net,East Amanda,current,2026-01-04,467,33623.47,False
CUST_09099,Julie,Newton,stacey05@example.com,Phillipsfort,current,2022-10-10,530,6531.26,True
CUST_09100,Joel,Brown,jeanwatts@example.com,South Garry,premium,2021-09-22,680,46923.14,True
CUST_09101,Dylan,Wilson,bentleyalan@example.net,New Holly,current,2023-11-23,574,61327.16,True
CUST_09102,Adam,Gill,morrisjenna@example.net,West Leah,current,2024-01-09,361,64690.08,True
CUST_09103,Harriet,Smith,bethan91@example.org,Port Maureenhaven,current,2025-12-03,766,46543.64,True
CUST_09104,Lewis,Thompson,janice61@example.org,Christinechester,current,2024-04-04,415,94727.43,True
CUST_09105,Patricia,Dennis,philiplawrence@example.org,Ireneburgh,savings,2024-02-08,364,61615.88,True
CUST_09106,Jane,Doyle,wendyfrancis@example.net,Turnbulltown,current,2026-01-02,729,65002.02,True
CUST_09107,Gillian,French,walkerkate@example.org,New Garry,current,2023-04-28,460,35751.34,True
CUST_09108,Margaret,Fletcher,terry16@example.org,Johnsonshire,savings,2025-02-19,595,61207.16,True
CUST_09109,Trevor,Poole,brownmarcus@example.org,Hillborough,savings,2022-09-25,468,65593.05,True
CUST_09110,Megan,Edwards,gregory79@example.com,Port Bruce,savings,2024-08-19,431,18469.81,False
CUST_09111,June,Phillips,bkhan@example.com,Lake Francisport,current,2021-06-21,646,76372.04,True
CUST_09112,Terence,Smith,vaughankieran@example.org,South Connorbury,current,2023-02-22,552,35417.86,False
CUST_09113,Gordon,Bradley,georgeharriet@example.net,New Deborah,current,2023-09-02,709,34399.78,True
CUST_09114,Kathryn,Potts,eleanor77@example.net,Smithport,current,2024-08-22,667,36944.85,True
CUST_09115,Lauren,Tomlinson,hillcharlie@example.net,East Sara,premium,2024-10-24,810,84222.09,True
CUST_09116,Dorothy,Fuller,smithyvonne@example.org,Lake Donna,savings,2023-09-09,701,11798.64,True
CUST_09117,Kyle,Phillips,abbiewilson@example.com,Port Stacey,current,2021-04-27,474,10756.15,True
CUST_09118,Colin,Smith,lstewart@example.org,South Jessica,current,2025-07-17,699,32873.59,False
CUST_09119,Justin,Lewis,clive98@example.net,Chamberlainhaven,current,2021-05-22,512,79995.33,True
CUST_09120,Derek,Brown,ogibbs@example.com,South Amanda,savings,2023-10-01,425,13824.75,True
CUST_09121,Mohammed,Baldwin,tracey23@example.net,Clarkside,savings,2025-11-26,681,83498.81,True
CUST_09122,Kerry,Green,elliotttaylor@example.com,Kirstychester,premium,2023-11-27,560,38834.87,True
CUST_09123,Hazel,Davis,tayloradam@example.org,Morganport,current,2023-06-17,686,19675.55,True
CUST_09124,Graeme,Davis,mauriceclarke@example.com,Matthewsfurt,premium,2023-12-25,627,44495.14,False
CUST_09125,Lucy,Barker,luke13@example.org,Dylanport,savings,2025-04-03,399,36655.3,True
CUST_09126,Melissa,Parker,reece24@example.net,Harveystad,current,2021-04-10,793,72415.84,True
CUST_09127,Ruth,Cook,obegum@example.org,Bruceton,savings,2023-09-10,652,38217.59,True
CUST_09128,Gemma,Lamb,gallagherjay@example.com,Graemetown,current,2022-12-18,653,3937.64,True
CUST_09129,Robert,Wright,lorraineking@example.org,Suttonmouth,current,2025-03-07,825,64642.93,True
CUST_09130,Albert,Butler,ameliaandrews@example.org,Flynnton,current,2021-04-01,823,5147.43,True
CUST_09131,Lesley,Glover,lindsey51@example.net,Adrianton,savings,2026-03-01,305,47423.22,True
CUST_09132,Wendy,Hunt,pughjosh@example.net,Port Matthew,savings,2023-10-07,741,37510.99,False
CUST_09133,Ronald,Humphreys,austinhoward@example.org,South Liam,current,2021-09-14,446,22803.21,True
CUST_09134,Joshua,Yates,owells@example.com,Amyport,current,2025-11-29,621,24924.24,True
CUST_09135,Barry,Taylor,martin62@example.org,New Dominicshire,current,2021-08-16,837,33663.93,True
CUST_09136,Andrew,Evans,usykes@example.net,Wongmouth,current,2023-08-22,582,86451.97,True
CUST_09137,Victor,Bailey,tspencer@example.org,New Brendaville,current,2025-10-18,691,83093.6,True
CUST_09138,Adrian,Khan,pjones@example.com,Richardsmouth,savings,2024-02-24,415,44870.77,True
CUST_09139,Judith,Goodwin,jhunter@example.net,Martinhaven,current,2021-05-10,808,31253.66,True
CUST_09140,Duncan,Hammond,alexanderevans@example.com,North Brucefurt,current,2023-04-20,338,42855.37,False
CUST_09141,Kenneth,Greenwood,victoriawalker@example.org,North Chelseabury,savings,2021-08-06,323,44970.5,True
CUST_09142,Jeffrey,Wright,guy35@example.net,North Joannaport,savings,2023-08-17,468,58159.4,True
CUST_09143,Jonathan,Blake,jenniferphillips@example.com,East Lindafort,savings,2022-02-01,837,46260.35,True
CUST_09144,Ben,Matthews,joewilson@example.org,Alanchester,savings,2024-02-13,442,55473.69,True
CUST_09145,Carly,Roberts,danny53@example.org,Baxterland,current,2024-06-25,400,69492.71,True
CUST_09146,Conor,Young,charliewalters@example.com,Boothport,savings,2025-01-29,610,96428.61,False
CUST_09147,Bruce,Burton,janicecole@example.net,East Francis,savings,2023-11-19,359,33677.05,True
CUST_09148,Philip,Jenkins,btaylor@example.com,South Francescahaven,savings,2022-06-05,780,24021.18,True
CUST_09149,Brett,Rogers,newtoncolin@example.net,West Joseph,current,2021-06-02,772,42499.25,False
CUST_09150,Michelle,Williams,samuelburns@example.net,Lake Harriet,current,2025-05-15,386,40716.48,True
CUST_09151,John,Parkinson,gerardthomas@example.com,Jemmafurt,savings,2024-07-20,658,65366.37,True
CUST_09152,Jade,Cooke,dpratt@example.com,Lesliemouth,current,2025-12-05,684,33081.07,True
CUST_09153,Phillip,Dale,urussell@example.org,Godfreyberg,current,2022-08-23,417,64155.43,True
CUST_09154,Tracy,Davison,ykemp@example.com,Cooperfort,current,2025-10-07,761,53708.8,True
CUST_09155,Angela,Harrison,rileyoliver@example.com,Smithburgh,savings,2024-03-13,795,20353.9,True
CUST_09156,Shane,Scott,fgibson@example.net,North Douglas,savings,2024-12-13,533,56721.62,True
CUST_09157,Tony,Evans,peter23@example.net,Port Rickymouth,premium,2026-01-21,716,50709.57,False
CUST_09158,Natalie,Evans,kellydouglas@example.net,New Victor,current,2024-02-12,571,61063.06,True
CUST_09159,Ruth,Preston,farmeremma@example.com,Kathryntown,current,2024-06-17,691,51404.57,True
CUST_09160,Marion,Bell,andrewsrhys@example.org,Stevensbury,current,2026-01-04,488,43467.89,True
CUST_09161,Glen,Wood,vincent65@example.org,East Katy,premium,2022-07-11,551,89812.24,True
CUST_09162,Anthony,Johnson,josh21@example.com,North Clive,current,2025-05-20,489,28748.31,False
CUST_09163,Rosie,Day,mariancampbell@example.org,New Aimeehaven,savings,2023-11-15,533,62707.99,True
CUST_09164,Dorothy,Walker,harry72@example.com,Reevesside,current,2023-12-10,536,18071.96,True
CUST_09165,Michelle,Howells,pjackson@example.org,Stephanieport,current,2023-04-19,332,97697.56,True
CUST_09166,Joe,Brown,deandoherty@example.net,North Barry,current,2021-03-27,749,69618.3,True
CUST_09167,Rita,Burton,odavies@example.org,Lake Timothy,savings,2021-06-24,726,54547.28,True
CUST_09168,Glenn,Porter,fwilkinson@example.net,East Declan,current,2024-12-21,513,19132.55,True
CUST_09169,Barry,Hutchinson,harrisonbernard@example.net,Charlotteton,current,2023-04-05,584,25646.87,True
CUST_09170,Tracey,Pearson,glenward@example.com,West Robert,current,2022-12-27,814,38934.78,True
CUST_09171,Francesca,Glover,johnsonkieran@example.org,Tobyborough,savings,2023-11-22,737,49648.1,True
CUST_09172,June,Harris,dale12@example.org,East Dylan,savings,2025-08-16,731,41843.18,True
CUST_09173,Amanda,Robinson,hball@example.org,Francescaport,savings,2022-11-23,429,5171.15,False
CUST_09174,Tracey,Bennett,zsmart@example.com,Lake Emily,premium,2026-01-21,831,15016.91,True
CUST_09175,Louis,Nash,elliottbevan@example.org,South Stewartfort,savings,2025-07-26,519,64368.56,False
CUST_09176,Ricky,Baker,walkerjune@example.org,Lindseyhaven,current,2022-11-09,724,37829.47,False
CUST_09177,Kathryn,Patterson,goodwinsandra@example.com,Gregorymouth,current,2025-11-16,597,59550.4,True
CUST_09178,Lynda,Barker,pamela45@example.com,Bethanburgh,current,2022-12-15,656,25672.23,True
CUST_09179,Karen,Newman,ohardy@example.com,Andrewsmouth,premium,2022-10-20,754,77298.12,True
CUST_09180,Leonard,Davies,taylorrichard@example.com,South Albertview,savings,2024-02-26,754,69587.38,True
CUST_09181,Hayley,Bradley,qfitzgerald@example.net,Hardingberg,current,2024-08-07,333,25750.02,True
CUST_09182,Mandy,Wilkinson,damien54@example.com,North Clive,current,2025-12-15,422,46640.6,True
CUST_09183,Jill,Long,naomi60@example.net,New Sharon,current,2021-10-19,326,46308.34,False
CUST_09184,Laura,Newman,teresa30@example.net,Katherineville,current,2021-09-28,785,63398.14,True
CUST_09185,Mandy,Bates,jasmineroberts@example.net,Ricemouth,savings,2021-08-30,759,63542.06,True
CUST_09186,Phillip,Thompson,bjohnson@example.org,Emilyland,current,2022-03-08,382,30857.99,True
CUST_09187,Brandon,Clarke,fevans@example.org,South Stephanieberg,premium,2021-07-19,834,29130.23,True
CUST_09188,Richard,Kelly,joseph86@example.org,Lake Anne,current,2021-06-01,402,49005.57,True
CUST_09189,Brandon,Davey,tharris@example.net,Williamsside,current,2024-01-03,818,73087.75,False
CUST_09190,Clifford,Jones,awalters@example.org,North Jake,current,2025-12-02,491,36310.73,True
CUST_09191,Roy,Bennett,danielcoleman@example.org,West Marcushaven,current,2025-12-07,834,81488.79,True
CUST_09192,Elliot,Daly,dianehamilton@example.net,Darrenton,current,2021-08-21,672,71210.55,True
